year,hpi real
1890,100
1891,88.0117910565639
1892,95.4217361825033
1893,92.297385480982
1894,123.980482779444
1895,117.455091566357
1896,100.302990185341
1897,106.515702805949
1898,110.18413977609
1899,103.853113341847
1900,101.574294754198
1901,87.3260955025929
1902,100.473644501444
1903,93.0748923847527
1904,101.854358966302
1905,87.2485475278975
1906,103.525167318816
1907,109.316520664584
1908,100.819182352051
1909,95.3804137858177
1910,93.1106367072284
1911,97.5433360448552
1912,102.3651618353
1913,95.4085607992309
1914,96.9771636978956
1915,88.1487637978615
1916,93.7248516483404
1917,85.0090374186222
1918,75.5666210632953
1919,70.513795355549
1920,66.0741490700369
1921,65.6143084794711
1922,74.7961971410176
1923,76.3500778153208
1924,74.2869778831955
1925,78.1628202075362
1926,72.4906015524438
1927,71.3803012109625
1928,73.2821298731813
1929,72.6143298798928
1930,69.4919136950574
1931,68.6452032070239
1932,68.3371935122121
1933,72.8659469764533
1934,73.2794111285654
1935,78.0699990286196
1936,79.4148950493491
1937,79.7176178068119
1938,78.4646529365338
1939,78.5496849349292
1940,81.7308063280311
1941,73.815883429283
1942,68.5028268287837
1943,70.9229742008169
1944,80.3089957863726
1945,87.7500461209375
1946,106.505895508631
1947,109.329670714184
1948,101.222579508245
1949,100.046607626376
1950,105.894839342508
1951,103.898668724163
1952,103.974327479973
1953.04166666667,114.713309289202
1953.125,115.146189701614
1953.20833333333,114.713309289202
1953.29166666667,114.979774583718
1953.375,114.681872372433
1953.45833333333,114.253954938208
1953.54166666667,114.51843168575
1953.625,114.224459390155
1953.70833333333,114.356206171458
1953.79166666667,113.932664667119
1953.875,114.224459390155
1953.95833333333,114.224459390155
1954.04166666667,114.224459390155
1954.125,114.356206171458
1954.20833333333,114.356206171458
1954.29166666667,114.650670059521
1954.375,114.224459390155
1954.45833333333,114.356206171458
1954.54166666667,114.751446515369
1954.625,115.014940077976
1954.70833333333,115.70857704969
1954.79166666667,115.576338675918
1954.875,115.576338675918
1954.95833333333,116.141942506805
1955.04166666667,116.274676155384
1955.125,115.876475209646
1955.20833333333,115.611007912488
1955.29166666666,114.947339669592
1955.375,114.947339669592
1955.45833333333,115.478274263908
1955.54166666666,115.444100302147
1955.625,116.105292171003
1955.70833333333,115.937167547101
1955.79166666666,115.805420765797
1955.875,115.54192720319
1955.95833333333,115.70857704969
1956.04166666666,115.444100302147
1956.125,115.047385180834
1956.20833333333,114.650670059521
1956.29166666666,113.697472264941
1956.375,113.407629346073
1956.45833333333,113.746392944763
1956.54166666666,113.82152580354
1956.625,115.017353022688
1956.70833333333,114.468239018333
1956.79166666666,113.923118570373
1956.875,113.665373958223
1956.95833333333,113.381948270587
1957.04166666666,113.767164402877
1957.125,114.379987178914
1957.20833333333,113.968548376112
1957.29166666666,114.32220700209
1957.375,114.293626450339
1957.45833333333,113.508525813463
1957.54166666666,112.706345419021
1957.625,112.706345419021
1957.70833333333,113.082033237085
1957.79166666666,113.708179600524
1957.875,113.307798686437
1957.95833333333,113.183010361893
1958.04166666666,112.515436457861
1958.125,112.515436457861
1958.20833333333,112.718520487199
1958.29166666666,112.573749718528
1958.375,112.819008432512
1958.45833333333,112.205861647553
1958.54166666666,111.818944883251
1958.62499999999,112.083232290561
1958.70833333333,111.715344219585
1958.79166666666,111.592714862593
1958.87499999999,111.45232539183
1958.95833333333,111.960602933569
1959.04166666666,111.33011889469
1959.12499999999,111.592714862593
1959.20833333333,111.592714862593
1959.29166666666,111.20791239755
1959.37499999999,111.696738386111
1959.45833333333,111.312900797155
1959.54166666666,110.567583833768
1959.62499999999,110.44621436743
1959.70833333333,110.311175302494
1959.79166666666,110.538686341782
1959.87499999999,110.659230165492
1959.95833333333,110.177054870653
1960.04166666666,110.915951482881
1960.12499999999,110.538686341782
1960.20833333333,110.538686341782
1960.29166666666,110.163978930454
1960.37499999999,109.923708529297
1960.45833333333,109.312885972302
1960.54166666666,109.312885972302
1960.62499999999,109.791803325959
1960.70833333333,110.270720679617
1960.79166666666,109.88742608617
1960.87499999999,109.530648728747
1960.95833333333,109.530648728747
1961.04166666666,109.530648728747
1961.12499999999,109.292797157132
1961.20833333333,109.530648728747
1961.29166666666,109.054945585517
1961.37499999999,109.411722942939
1961.45833333333,109.292797157132
1961.54166666666,108.918577351124
1961.62499999999,109.401381570261
1961.70833333333,109.03671029836
1961.79166666666,109.03671029836
1961.87499999999,109.627375034537
1961.95833333333,109.863640929008
1962.04166666666,109.981773876244
1962.12499999999,109.380904965222
1962.20833333333,109.380904965222
1962.29166666666,109.018716538185
1962.37499999999,109.605469587368
1962.45833333332,109.722820197204
1962.54166666666,109.360698678402
1962.62499999999,109.360698678402
1962.70833333332,108.884380971661
1962.79166666666,108.65122383896
1962.87499999999,108.76780240531
1962.95833333332,108.76780240531
1963.04166666666,108.884380971661
1963.12499999999,108.884380971661
1963.20833333332,109.108364708978
1963.29166666666,109.57315007515
1963.37499999999,109.340757392064
1963.45833333332,108.983434655489
1963.54166666666,108.85931847857
1963.62499999999,108.85931847857
1963.70833333332,108.85931847857
1963.79166666666,108.50587913286
1963.87499999999,109.196266486834
1963.95833333332,109.301649238276
1964.04166666666,109.301649238276
1964.12499999999,109.645725783622
1964.20833333332,109.645725783622
1964.29166666666,109.301649238276
1964.37499999999,108.842880511148
1964.45833333332,108.834741065989
1964.54166666666,108.712699353048
1964.62499999999,109.406352101
1964.70833333332,109.396427021935
1964.79166666666,109.624336244898
1964.87499999999,109.613744309856
1964.95833333332,109.613744309856
1965.04166666666,110.295280543907
1965.12499999999,110.295280543907
1965.20833333332,109.603220054911
1965.29166666666,109.028433467662
1965.37499999999,108.915567594507
1965.45833333332,108.226228559098
1965.54166666666,108.45053162347
1965.62499999999,108.45053162347
1965.70833333332,108.45053162347
1965.79166666666,108.779202832935
1965.87499999999,109.338191542251
1965.95833333332,109.328699281149
1966.04166666666,109.663037811061
1966.12499999999,108.756144548675
1966.20833333332,108.41734036005
1966.29166666665,107.855746562683
1966.37499999999,108.075188569932
1966.45833333332,107.960387890214
1966.54166666665,107.737247878769
1966.62499999999,106.753167914642
1966.70833333332,106.753167914642
1966.79166666665,106.535092537297
1966.87499999999,106.535092537297
1966.95833333332,106.965972588004
1967.04166666665,106.965972588004
1967.12499999999,106.965972588004
1967.20833333332,105.89007815836
1967.29166666665,105.998445102542
1967.37499999999,106.319652511943
1967.45833333332,106.213226433353
1967.54166666665,105.895222761397
1967.62499999999,106.213861812926
1967.70833333332,105.897749128959
1967.79166666665,106.004163928822
1967.87499999999,106.005097326997
1967.95833333332,106.215110080761
1968.04166666665,105.488218279201
1968.12499999999,105.697900158072
1968.20833333332,105.183096459823
1968.29166666665,104.877331644533
1968.37499999999,104.265166473065
1968.45833333332,104.481272353235
1968.54166666665,104.288713590989
1968.62499999999,104.294516273621
1968.70833333332,103.997380899622
1968.79166666665,104.110934518305
1968.87499999999,105.01818783901
1968.95833333332,105.620837894494
1969.04166666665,105.821901329771
1969.12499999999,105.72568797277
1969.20833333332,105.730623966171
1969.29166666665,105.245716627984
1969.37499999999,105.443391639592
1969.45833333332,105.157689096512
1969.54166666665,105.549220247364
1969.62499999999,105.649168216823
1969.70833333332,106.128601923422
1969.79166666665,106.414665606235
1969.87499999998,106.319652511943
1969.95833333332,106.413657509743
1970.04166666665,107.163459277911
1970.12499999998,107.34554389583
1970.20833333332,107.340172736753
1970.29166666665,106.964014042319
1970.37499999998,107.513223740488
1970.45833333332,107.689751126788
1970.54166666665,107.410110486425
1970.62499999998,108.409696963033
1970.70833333332,108.941480677629
1970.79166666665,108.928171905214
1970.87499999998,109.004492221841
1970.95833333332,109.080045500109
1971.04166666665,109.347180305416
1971.12499999998,108.806661927427
1971.20833333332,108.534645272609
